date,total_count,severity_class,missing,source,source_url
1996-03-04,57,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-05,73,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-06,15,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-07,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-08,31,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-09,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-10,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-11,17,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-12,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-13,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-14,25,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-15,50,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-16,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-17,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-18,22,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-19,20,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-20,6,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-21,15,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-22,2,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-23,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-24,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-25,25,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-26,78,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-27,10,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-28,5,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-29,0,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-30,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-03-31,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/03
1996-04-01,3,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-02,7,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-03,12,low,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-04,24,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-05,220,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-06,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-07,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-08,38,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-09,92,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-10,231,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-11,59,medium,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-12,334,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-13,2854,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-14,5677,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-15,1755,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-16,3455,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-17,1069,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-18,1386,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-19,1397,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-20,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-21,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-22,738,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-23,1794,extreme,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-24,1197,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-25,813,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-26,636,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-27,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-28,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-29,750,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-04-30,458,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/04
1996-05-01,120,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/05
1996-05-02,199,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/05
1996-05-03,230,high,False,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/05
1996-05-04,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/05
1996-05-05,,,True,atlanta_allergy_calendar,https://www.atlantaallergy.com/pollen_counts/index/1996/05
